"","post_id","push_type","push_id","push_content","push_ip","push_date_time"
"9162","M.1476603778.A.AC9","→","andrew43","做好function後再拿它來套入你的code，可能比較容易",NA,2016-10-16 16:17:00
"9163","M.1476603778.A.AC9","→","celestialgod","我記得MLE跟最小平方法出來的標準差只是一個scale",NA,2016-10-16 16:39:00
"9164","M.1476603778.A.AC9","→","celestialgod","差異而已",NA,2016-10-16 16:39:00
"9165","M.1476603778.A.AC9","→","celestialgod","可以直接用lm做出來之後，自己調整吧",NA,2016-10-16 16:39:00
"9166","M.1476603778.A.AC9","→","celestialgod","mle是1/n, least-square是用1/(n-2)",NA,2016-10-16 16:41:00
"9167","M.1476603778.A.AC9","→","celestialgod","mle的標準差不是不偏估計輛",NA,2016-10-16 16:41:00
"9168","M.1476603778.A.AC9","推","penolove","有點好奇 我記得mle/ols beta^hat 的長相是一樣的",NA,2016-10-16 21:23:00
"9169","M.1476603778.A.AC9","→","penolove","http://slideplayer.com/slide/6184052/ page20",NA,2016-10-16 21:23:00
"9170","M.1476603778.A.AC9","推","penolove","剛用 lm, glm(gaussian) 取係數 跟(X'X)^X'Y 數值都一致",NA,2016-10-16 21:29:00
"9171","M.1476603778.A.AC9","→","penolove","上面少惹inverse",NA,2016-10-16 21:29:00
"9172","M.1476603778.A.AC9","→","andrew43","係數一樣沒錯，是標準差的分母差1而已。",NA,2016-10-17 03:37:00
"9173","M.1476582014.A.495","→","andrew43","Shapiro test",NA,2016-10-16 13:20:00
"9174","M.1476582014.A.495","→","jlzl0612","樣本有10000筆  shapiro跑不出來",NA,2016-10-16 13:45:00
"9175","M.1476582014.A.495","推","penolove","nortest library",NA,2016-10-16 15:14:00
"9176","M.1476582014.A.495","→","jlzl0612","感謝p大",NA,2016-10-16 15:43:00
"9177","M.1476544130.A.462","→","celestialgod","出現什麼錯誤？ 當掉的畫面？",NA,2016-10-15 23:27:00
"9178","M.1476544130.A.462","→","msntree","當我點選source script or load data in R之後，",NA,2016-10-15 23:30:00
"9179","M.1476544130.A.462","→","msntree","會跳出選檔案的視窗，接著就直接轉彩球，整個就當掉了",NA,2016-10-15 23:31:00
"9180","M.1476544130.A.462","→","andrew43","直接用 load() 或 read.table() 系列看看。",NA,2016-10-16 00:59:00
"9181","M.1476541084.A.402",NA,NA,NA,NA,NA
"9182","M.1476359736.A.31C","→","huangsam","這個有點難，但是寫出來好強大！謝謝提供，有沒有類似",NA,2016-10-13 22:35:00
"9183","M.1476359736.A.31C","→","huangsam","文章可以讀'names <-'的用法",NA,2016-10-13 22:35:00
"9184","M.1476359736.A.31C","→","huangsam","那請問`..`這個用法是?",NA,2016-10-14 13:16:00
"9185","M.1476355870.A.42B","→","huangsam","這個寫法我有想到，但是不知道怎麼寫，謝謝提供！",NA,2016-10-13 22:34:00
"9186","M.1476343352.A.58A","推","swedrf0112","apply(dat,2,function(k){ (k * (60*60*24)) %>%",NA,2016-10-13 18:57:00
"9187","M.1476343352.A.58A","→","swedrf0112","as.POSIXct(origin = ""1899-12-30"", tz = ""UTC"")})",NA,2016-10-13 18:58:00
"9188","M.1476343352.A.58A","→","swedrf0112","-> bobochacha",NA,2016-10-13 18:58:00
"9189","M.1476343352.A.58A","→","swedrf0112","要把 k * (60*60*24) 括起來 => (k*(60*60*24))",NA,2016-10-13 18:59:00
"9190","M.1476343352.A.58A","→","celestialgod","data.table用迴圈請用set",NA,2016-10-13 20:00:00
"9191","M.1476343352.A.58A","→","celestialgod","相關文件有說明",NA,2016-10-13 20:00:00
"9192","M.1476343352.A.58A","→","huangsam","謝謝提供想法",NA,2016-10-13 22:32:00
"9193","M.1476338271.A.DBF","推","clansoda","暫時看不懂，我暫時的理解是你想讓col1~3裡面的值變成",NA,2016-10-13 14:12:00
"9194","M.1476338271.A.DBF","→","clansoda","從天變成秒嗎?",NA,2016-10-13 14:13:00
"9195","M.1476338271.A.DBF","推","clansoda","我回在下面了，你再根據你自己的狀況來修改就好了",NA,2016-10-13 15:47:00
"9196","M.1476338271.A.DBF","→","huangsam","謝謝！",NA,2016-10-13 22:32:00
"9197","M.1476269433.A.667","→","Edster","感謝提點，我把另一種寫法回在上面。原來 ""字串|字串""",NA,2016-10-12 20:44:00
"9198","M.1476269433.A.667","→","Edster","可以這樣用",NA,2016-10-12 20:44:00
"9199","M.1476261555.A.4FB","推","clansoda","是只要達成其中一個就可以嗎? 我之前是用|串起來",NA,2016-10-12 17:02:00
"9200","M.1476261555.A.4FB","→","clansoda","一個OR的概念就可以用一行寫完",NA,2016-10-12 17:03:00
"9201","M.1476261555.A.4FB","→","Edster","歡迎，只要是更簡單的寫法。",NA,2016-10-12 17:09:00
"9202","M.1476261555.A.4FB","推","carl090105","用正則有試過嗎",NA,2016-10-12 19:32:00
"9203","M.1476261555.A.4FB","→","Edster","strs[grep(paste(strToFind, collapse = ""|""), strs,",NA,2016-10-12 20:41:00
"9204","M.1476261555.A.4FB","→","Edster","invert = T)]",NA,2016-10-12 20:42:00
"9205","M.1476261555.A.4FB","→","Edster","感謝提點，原來還有這種做法。",NA,2016-10-12 20:42:00
"9206","M.1476204638.A.B38",NA,NA,NA,NA,NA
"9207","M.1476159501.A.F01","→","Ryomaa","阿，結果用32bit就可以用了= =",NA,2016-10-11 21:21:00
"9208","M.1476105327.A.0BE","→","celestialgod","lapply(1:10, data.frame, a=1:3) 就",NA,2016-10-10 21:25:00
"9209","M.1476105327.A.0BE","→","celestialgod","十個data.frame了...",NA,2016-10-10 21:25:00
"9210","M.1476105327.A.0BE","→","celestialgod","光看敘述其實不太懂你的問題",NA,2016-10-10 21:25:00
"9211","M.1476105327.A.0BE","→","celestialgod","看是否可以給一點明確的例子",NA,2016-10-10 21:26:00
"9212","M.1476105327.A.0BE","→","s1001326","這樣的程式碼是一個list 有10個元素吧?",NA,2016-10-10 21:35:00
"9213","M.1476105327.A.0BE","→","s1001326","想要的是從一個list裡面的10個元素 切成",NA,2016-10-10 21:36:00
"9214","M.1476105327.A.0BE","→","s1001326","10個獨立的data.frame",NA,2016-10-10 21:36:00
"9215","M.1476105327.A.0BE","→","celestialgod","不懂...",NA,2016-10-10 21:58:00
"9216","M.1476105327.A.0BE","→","s1001326","假設x1~x10都是data.frame 假如手動打x1<- data.frame()",NA,2016-10-10 22:15:00
"9217","M.1476105327.A.0BE","→","s1001326","依此類推打到x10 有沒有甚麼方法一次就可以生成x1~x10",NA,2016-10-10 22:15:00
"9218","M.1476105327.A.0BE","推","clansoda","用paste給他名字就好了",NA,2016-10-10 22:46:00
"9219","M.1476105327.A.0BE","→","andrew43","請至少提供簡單的實例，否則不易解答。",NA,2016-10-10 23:11:00
"9220","M.1476105327.A.0BE","→","celestialgod","直接eval parse就好，但是我不推薦這解法",NA,2016-10-10 23:28:00
"9221","M.1476105327.A.0BE","→","celestialgod","以程式寫法來說，最好是使用list包data.frame",NA,2016-10-10 23:29:00
"9222","M.1476105327.A.0BE","→","celestialgod","不然就參考這篇：#1NzRlPfk 他是用assign + get去處",NA,2016-10-10 23:31:00
"9223","M.1476105327.A.0BE","→","celestialgod","只是這樣寫，會發現程式月毒性很差",NA,2016-10-10 23:33:00
"9224","M.1476105327.A.0BE","→","celestialgod","                      閱讀",NA,2016-10-10 23:33:00
"9225","M.1476105327.A.0BE","→","celestialgod","適當的使用資料結構去處理資料才是正途",NA,2016-10-10 23:33:00
"9226","M.1476088537.A.E0A","推","mdmdmdmd","哇！好簡潔。看來我還要學很多",NA,2016-10-10 17:19:00
"9227","M.1476088537.A.E0A","推","mdmdmdmd","再請問一下要怎麼知道有幾次是TRUE",NA,2016-10-10 18:19:00
"9228","M.1476088537.A.E0A","推","mdmdmdmd","沒問題了謝謝您",NA,2016-10-10 19:35:00
"9229","M.1476083191.A.ACB",NA,NA,NA,NA,NA
"9230","M.1475850535.A.DA6","推","mdmdmdmd","http://imgur.com/a/Gok4w  感謝這是我的成果",NA,2016-10-09 15:09:00
"9231","M.1475850535.A.DA6","推","mdmdmdmd","如果我想知道這些年中大於某個數有幾個該怎麼寫阿",NA,2016-10-09 15:15:00
"9232","M.1475850535.A.DA6","→","mdmdmdmd","再次非常感謝你們",NA,2016-10-09 15:15:00
"9233","M.1475850535.A.DA6","推","Edster","sum(1:10 > 3), 共七個",NA,2016-10-09 23:18:00
"9234","M.1475847112.A.D6B","推","cywhale","收起來學，謝謝分享^^~~",NA,2016-10-07 21:40:00
"9235","M.1475847112.A.D6B","推","andrew43","XD",NA,2016-10-07 21:42:00
"9236","M.1475847112.A.D6B","推","Edster","這真的要學起來。",NA,2016-10-07 21:49:00
"9237","M.1475847112.A.D6B","推","yu8861213","版版好帥^Q^Q^Q^Q^",NA,2016-10-07 21:59:00
"9238","M.1475800558.A.8DD","推","andrew43","最有效率的方法 應該是 直接套公式",NA,2016-10-07 09:07:00
"9239","M.1475800558.A.8DD","→","girl5566","不太理解。公式是什麼？",NA,2016-10-07 09:55:00
"9240","M.1475800558.A.8DD","→","andrew43","我是指不要靠lm()求係數，而是用矩陣直接求係數。",NA,2016-10-07 11:18:00
"9241","M.1475800558.A.8DD","→","andrew43","這會快一點也省一點記憶體.",NA,2016-10-07 11:19:00
"9242","M.1475762687.A.24A","推","eegame","感恩 是要再裝一個packeges的意思？",NA,2016-10-06 23:29:00
"9243","M.1475762687.A.24A","推","Edster","版大的library_mul不考慮投稿至installr嗎？",NA,2016-10-07 21:51:00
"9244","M.1475762687.A.24A","→","Edster","每次請人裝我寫的library就要請他手動裝depedence的pkg",NA,2016-10-07 21:53:00
"9245","M.1475762687.A.24A","→","Edster","然後他們就沒耐心了。",NA,2016-10-07 21:54:00
"9246","M.1475762687.A.24A","→","Edster","總是幻想哪天呼叫pkg時可以自動檢查然後安裝。",NA,2016-10-07 21:56:00
"9247","M.1475722201.A.A6E","→","andrew43","要重覆你的情境不容易，是否簡化問題並提供具體實例？",NA,2016-10-06 18:06:00
"9248","M.1475595030.A.08F","→","celestialgod","as.character",NA,2016-10-05 00:48:00
"9249","M.1475569846.A.5BE","→","andrew43","除非是平衡設計，否則不會完全無相關。",NA,2016-10-04 17:18:00
"9250","M.1475569846.A.5BE","→","andrew43","vegan::rda如果沒有交互作用項，要丟contr.treatment沒",NA,2016-10-04 17:18:00
"9251","M.1475569846.A.5BE","→","andrew43","關係的吧，和線性模型一樣。",NA,2016-10-04 17:19:00
"9252","M.1475569846.A.5BE","→","cywhale","原來如此，感謝提點！",NA,2016-10-04 17:38:00
"9253","M.1475515640.A.DA6","→","celestialgod","給一個簡單能夠執行的例子來說明會比較容易看懂你的",NA,2016-10-04 03:08:00
"9254","M.1475515640.A.DA6","→","celestialgod","問題",NA,2016-10-04 03:08:00
"9255","M.1475515640.A.DA6","→","andrew43","歡迎。先提供一個極簡單的例子來說明問題即可。",NA,2016-10-04 08:23:00
"9256","M.1475515640.A.DA6","→","chrisli7","前輩好，我已經修改過了，煩請前輩幫忙看看問題出在哪呢",NA,2016-10-04 22:25:00
"9257","M.1475515640.A.DA6","推","cywhale","rbind(occupation(bike), occupation(bus),...)應該可以",NA,2016-10-04 22:30:00
"9258","M.1475515640.A.DA6","→","cywhale","rbind不要寫在function裡面, function內回傳t(df3[,..])",NA,2016-10-04 22:32:00
"9259","M.1475515640.A.DA6","→","chrisli7","可以耶！謝謝前輩！可是因為我整個Source類似的function",NA,2016-10-04 22:39:00
"9260","M.1475515640.A.DA6","→","chrisli7","有超多個幾十個到百個，請問有把他們全部放到rbind裡面",NA,2016-10-04 22:40:00
"9261","M.1475515640.A.DA6","→","chrisli7","的方法嗎？",NA,2016-10-04 22:40:00
"9262","M.1475515640.A.DA6","→","chrisli7","前輩邏輯真好一下就解出，我怎麼沒想到，原來轉個念而已",NA,2016-10-04 22:56:00
"9263","M.1475515640.A.DA6","推","cywhale","不是前輩不敢當 你裝purrr, data.table這兩個pkg, 可用",NA,2016-10-04 23:11:00
"9264","M.1475515640.A.DA6","→","cywhale","dl<-lapply(name.lst,get) #name.lst=c(""bus"",""bike""..)",NA,2016-10-04 23:13:00
"9265","M.1475515640.A.DA6","→","cywhale","rbindlist(map(dl, occupation)) 應該可以一次做完..",NA,2016-10-04 23:14:00
"9266","M.1475515640.A.DA6","→","chrisli7","謝謝cywhale大！真心感謝！祝福您有好報～",NA,2016-10-10 01:02:00
"9267","M.1475476850.A.802","推","cywhale","filename in dowloadHandler 是不是只要寫paste()..",NA,2016-10-04 15:33:00
"9268","M.1475476850.A.802","→","cywhale","不用包在function(){}試試看直接寫paste()..我是這樣用的",NA,2016-10-04 15:34:00
"9269","M.1475476850.A.802","→","clansoda","應該不是這個問題，因為我另外幾個app也都一樣的寫法",NA,2016-10-05 16:53:00
"9270","M.1475476850.A.802","→","clansoda","可是沒有同樣的問題",NA,2016-10-05 16:53:00
"9271","M.1475422868.A.B3C","推","cywhale","jsonlite::fromJSON(input$file1$datapath,flatten=T)",NA,2016-10-04 15:26:00
"9272","M.1475422868.A.B3C","→","cywhale","x改用x<-eventReactive({fromJson(..)}) reactive()應可",NA,2016-10-04 15:28:00
"9273","M.1475422868.A.B3C","→","cywhale","output$contents <- renderTable({x()})",NA,2016-10-04 15:28:00
"9274","M.1475362758.A.A3F","推","andrew43","這個正常。你拿警告訊息去Google即有解決方法。",NA,2016-10-02 07:17:00
"9275","M.1475342907.A.22E","→","ica77","win10有可能是onedrive""文件""這兩個字變亂碼, 我一直找不到",NA,2016-10-02 17:31:00
"9276","M.1475342907.A.22E","→","ica77","如何不要設home directory在onedrive, 只好直接重新命名",NA,2016-10-02 17:32:00
"9277","M.1475342907.A.22E","→","ica77","成documents...然後就沒問題了, 供參考",NA,2016-10-02 17:32:00
"9278","M.1475342907.A.22E","推","jklkj","趁假日找到原因了，原來是我自作聰明把C槽的桌面、文件....",NA,2016-10-11 14:29:00
"9279","M.1475342907.A.22E","→","jklkj","搬到了D槽而且還用中文，現在改回原C槽就沒事了",NA,2016-10-11 14:29:00
"9280","M.1475324361.A.C52","推","mdmdmdmd","雖然不是我的意思，但是我有從中得到啟發了！想再請教一",NA,2016-10-01 22:31:00
"9281","M.1475324361.A.C52","→","mdmdmdmd","下為什麼要先有第一行，以及要怎麼區分要做兩件事時是用",NA,2016-10-01 22:31:00
"9282","M.1475324361.A.C52","→","mdmdmdmd","()還是逗號",NA,2016-10-01 22:31:00
"9283","M.1475324361.A.C52","→","andrew43","第一行可以再修正一下，目的與方法請見本板 #1LjDrSmd",NA,2016-10-01 22:53:00
"9284","M.1475324361.A.C52","→","andrew43","至於你提到「做二件事」的問題是什麼意思？",NA,2016-10-01 22:55:00
"9285","M.1475324361.A.C52","→","clansoda","第一行是指給予一個向量這行嗎? 就建一個向量才能賦予",NA,2016-10-01 22:58:00
"9286","M.1475324361.A.C52","→","clansoda","至於你說啥兩件事什麼的你可能要回文，因為我看不懂",NA,2016-10-01 22:58:00
"9287","M.1475324361.A.C52","→","celestialgod","我大概知道，他說的是c跟sample",NA,2016-10-01 23:03:00
"9288","M.1475324361.A.C52","→","clansoda","C跟SAMPLE是兩個不同function function就是要包起來阿",NA,2016-10-01 23:32:00
"9289","M.1475324361.A.C52","→","carl090105","看了一下你的程式 一般來說不會對迴圈作賦值的動作",NA,2016-10-01 23:33:00
"9290","M.1475324361.A.C52","→","carl090105","如k <- for...",NA,2016-10-01 23:33:00
"9291","M.1475317065.A.CCD",NA,NA,NA,NA,NA
"9292","M.1475023262.A.5A1","→","loser113","http://imgur.com/H98sw67 想畫出順序+預測值(紅色字)",NA,2016-09-28 09:20:00
"9293","M.1475023262.A.5A1","→","clansoda","你這是簡單線性模型嗎? 為什麼預測值會跟著整體趨勢跑",NA,2016-09-28 10:09:00
"9294","M.1475023262.A.5A1","→","clansoda","如果不是簡單線性的話 可以說明一下是哪一種回歸嗎",NA,2016-09-28 10:09:00
"9295","M.1475023262.A.5A1","→","loser113","複迴歸",NA,2016-09-28 14:15:00
"9296","M.1475023262.A.5A1","→","clansoda","所以你這是用dummy variable去做，但是不顯示dummy的效",NA,2016-09-28 19:29:00
"9297","M.1475023262.A.5A1","→","clansoda","果嗎?",NA,2016-09-28 19:29:00
"9298","M.1475023262.A.5A1","→","loser113","已自行解決 用predict 函數  謝謝",NA,2016-09-29 19:58:00
"9299","M.1475023262.A.5A1","→","clansoda","那你這問題描述應該有問題吧，畫圖的東西怎麼會最後是",NA,2016-09-30 01:26:00
"9300","M.1475023262.A.5A1","→","clansoda","predict畫圖勒= =",NA,2016-09-30 01:26:00
"9301","M.1474985132.A.847","→","andrew43","沒誤解的話，你的圖橫軸只不過是資料記錄的順序，有何",NA,2016-09-27 23:51:00
"9302","M.1474985132.A.847","→","andrew43","拿來當預測任何事情的基本？",NA,2016-09-27 23:52:00
"9303","M.1474985132.A.847","→","loser113","圖是順序+數量",NA,2016-09-28 09:11:00
"9304","M.1474985132.A.847","→","loser113","修改說明了",NA,2016-09-28 09:21:00
"9305","M.1474985132.A.847","推","Edster","實在看不懂你的說明，你希望三個方向各一條趨勢線？",NA,2016-09-28 10:32:00
"9306","M.1474985132.A.847","→","Edster","回A大，時間序列分析中的趨勢分析差不多也就是這樣",NA,2016-09-28 10:33:00
"9307","M.1474985132.A.847","→","Edster","只是有的會做趨勢檢定，有的人就單純畫一條趨勢線",NA,2016-09-28 10:35:00
"9308","M.1474985132.A.847","→","Edster","回原問題，你第三張圖不是預測線吧，就是把點連起來",NA,2016-09-28 10:36:00
"9309","M.1474985132.A.847","→","loser113","第三張那是我手畫 大概而已",NA,2016-09-28 14:15:00
"9310","M.1474985132.A.847","→","loser113","我是要x軸是順序 y是方向代入模型後的值",NA,2016-09-28 14:17:00
"9311","M.1474985132.A.847","→","andrew43","建議原po把資料收集與分析方法說明清楚，不然瞎子摸象",NA,2016-09-29 03:11:00
"9312","M.1474985132.A.847","推","f496328mm","蠻好奇回歸怎麼做   非二元類別型資料",NA,2016-09-29 14:58:00
"9313","M.1474985132.A.847","→","f496328mm","我只知道邏輯式可以做二元類別的DATA",NA,2016-09-29 14:59:00
"9314","M.1474985132.A.847","→","loser113","原始資料直接做即可",NA,2016-09-29 19:57:00
"9315","M.1474985132.A.847","→","loser113","已自己解決 用predict 函數",NA,2016-09-29 19:57:00
"9316","M.1474858699.A.AB8","→","Catbert","用getwd()看目前的目錄名稱是否有中文",NA,2016-09-26 13:42:00
"9317","M.1474858699.A.AB8","→","ica77","Sys.getenv(""R_USER"") 看是不是有中文變亂碼",NA,2016-09-30 09:23:00
"9318","M.1474858699.A.AB8","→","ray333john","同問，照二樓大大方法查詢的確有亂碼，請問有解嗎><",NA,2016-10-01 21:45:00
"9319","M.1474814618.A.790","→","linkpon5566","ppt.cc/8ZYmu",NA,2016-09-25 22:44:00
"9320","M.1474814618.A.790","推","cywhale","update Miktex by using Miktex 2.9 updater(Admin)",NA,2016-09-25 23:59:00
"9321","M.1474814618.A.790","→","cywhale","and re-run knitr.. finally I can also display Chinese",NA,2016-09-26 00:01:00
"9322","M.1474814618.A.790","推","cywhale","I think the tab indent is meaningful if 'latex_engine",NA,2016-09-26 00:10:00
"9323","M.1474814618.A.790","→","cywhale","not correctly indented, it used pdflatex not xelatex",NA,2016-09-26 00:11:00
"9324","M.1474814618.A.790","→","andrew43","簡單說，在windows要用(La)TeX就是安裝MiKTeX，就對了。",NA,2016-09-26 00:40:00
"9325","M.1474594114.A.394","推","psinqoo","中文的部分上shiny.io會有問題 所以我都是在自己機器",NA,2016-09-24 12:45:00
"9326","M.1474594114.A.394","→","psinqoo","或是雲端",NA,2016-09-24 12:46:00
"9327","M.1474533062.A.140",NA,NA,NA,NA,NA
"9328","M.1474528028.A.A1F","→","obarisk","為什麼不用vba call R？",NA,2016-09-22 17:00:00
"9329","M.1474528028.A.A1F","→","obarisk","找RExcel",NA,2016-09-22 17:01:00
"9330","M.1474432642.A.0F7","推","a78998042a","這個會把新手嚇死吧w",NA,2016-09-22 02:02:00
"9331","M.1474432642.A.0F7","推","cywhale","現在教別人R都在想要用以前dataframe那一套還是直接新的",NA,2016-09-22 12:58:00
"9332","M.1474432642.A.0F7","→","andrew43","我支持有能力者往新開發的function選擇。",NA,2016-09-23 04:58:00
"9333","M.1474432642.A.0F7","→","andrew43","以效率、易讀性和降低錯誤的方向來看，都很值得學習。",NA,2016-09-23 04:59:00
"9334","M.1474380226.A.D6A","→","andrew43","可用which, 例如 which(c(3,4,5,2,6) == 4) 這樣",NA,2016-09-20 23:37:00
"9335","M.1474380226.A.D6A","→","a78998042a","df[which(df$B==0):dim(df)[1], ] 補充樓上",NA,2016-09-22 01:57:00
"9336","M.1473949703.A.F2C","→","clickhere","?try 或 ?tryCatch",NA,2016-09-15 22:34:00
"9337","M.1473949703.A.F2C","→","eri820503","ok 我試試看 謝謝!",NA,2016-09-15 22:40:00
"9338","M.1473949703.A.F2C","推","h310713","trycatch",NA,2016-09-23 21:21:00
"9339","M.1473931985.A.0F0","→","samex4x4","我有一份這個檔 還需要嗎?",NA,2016-09-19 19:49:00
"9340","M.1473931985.A.0F0","→","Laviathan","好啊，感謝你",NA,2016-09-20 19:08:00
"9341","M.1473688978.A.1B9","推","clansoda","我自己做的是一些普通的商業分析與基礎的機器學習",NA,2016-09-12 22:41:00
"9342","M.1473688978.A.1B9","→","clansoda","目前跟系統最相關的問題就是編碼，windows有它自己的一",NA,2016-09-12 22:41:00
"9343","M.1473688978.A.1B9","→","clansoda","套編碼，常常需要在UTF-8跟它內建的編碼換來換去",NA,2016-09-12 22:42:00
"9344","M.1473688978.A.1B9","→","clansoda","我認為這蠻困擾我的，我跟你有相同問題不過立場相反",NA,2016-09-12 22:42:00
"9345","M.1473688978.A.1B9","→","clansoda","我想買一台macos的筆電，不知道用來處理R會不會比較好",NA,2016-09-12 22:42:00
"9346","M.1473688978.A.1B9","推","Wush978","有些系統面的改動（例如改BLAS）在Windows上比較麻煩",NA,2016-09-12 23:07:00
"9347","M.1473688978.A.1B9","推","psinqoo","我比較想買 DELL NB 空機裝linux 看了半年 還是沒下手XD",NA,2016-09-13 08:55:00
"9348","M.1473688978.A.1B9","→","psinqoo","相同卡在 UTF-8",NA,2016-09-13 08:55:00
"9349","M.1473688978.A.1B9","推","sulaxd","Mac是唯一首選～",NA,2016-09-13 10:02:00
"9350","M.1473688978.A.1B9","→","sulaxd","Wins需花時間在解決很多潛在的問題",NA,2016-09-13 10:04:00
"9351","M.1473688978.A.1B9","→","celestialgod","在windows開VM安裝Linux，結案",NA,2016-09-13 20:20:00
"9352","M.1473688978.A.1B9","→","celestialgod","除非是用到GPU，不然這樣基本上都夠",NA,2016-09-13 20:20:00
"9353","M.1473688978.A.1B9","→","andrew43","我的經驗也是windows有編碼問題，但其它unix-like很放心",NA,2016-09-13 22:55:00
"9354","M.1473688978.A.1B9","推","andrew43","現在VM已經很好用了，只要機器不太爛或是運算吃太大。",NA,2016-09-13 22:57:00
"9355","M.1473610426.A.2A1",NA,NA,NA,NA,NA
"9356","M.1473474479.A.E49","→","clickhere","你把K和N弄混了. priorSpecies is discrete K uniform",NA,2016-09-12 07:06:00
"9357","M.1473474479.A.E49","→","clickhere","or N uniform?",NA,2016-09-12 07:09:00
"9358","M.1473440420.A.9C0","推","obarisk","感謝分享，不知道穩定性好不好",NA,2016-09-10 05:49:00
"9359","M.1473440420.A.9C0","推","mnmn790607","感謝～推推",NA,2016-09-10 23:11:00
"9360","M.1473440420.A.9C0","推","cywhale","推~~ thanks~",NA,2016-09-12 16:23:00
"9361","M.1473234992.A.2CE","推","ksherry","Google Full information maximum likelihood",NA,2016-09-07 17:23:00
"9362","M.1473234992.A.2CE","→","ksherry","聯立方程組 你還是要自己先求出均衡解",NA,2016-09-07 17:23:00
"9363","M.1473234992.A.2CE","推","qhair","我猜你要的是BBsolve",NA,2016-09-07 17:39:00
"9364","M.1473234992.A.2CE","→","celestialgod","發文格式...",NA,2016-09-07 20:19:00
"9365","M.1473137428.A.C83","→","celestialgod","麻煩遵照發文格式，另外，這問題範疇會比較靠近",NA,2016-09-06 19:59:00
"9366","M.1473137428.A.C83","→","celestialgod","統計版，建議去Statistics問",NA,2016-09-06 20:00:00
"9367","M.1473137428.A.C83","→","celestialgod","GOOGLE學術搜尋 自己找optimal center kmeans應該一",NA,2016-09-06 20:00:00
"9368","M.1473137428.A.C83","→","celestialgod","堆",NA,2016-09-06 20:00:00
"9369","M.1473137428.A.C83","→","f496328mm","一行文.................",NA,2016-09-07 14:08:00
"9370","M.1472728842.A.ED1","推","cywhale","very helpful to me, thanks for sharing!",NA,2016-09-01 21:50:00
"9371","M.1472728842.A.ED1","→","andrew43","做了一點小改動，但不影響主要內容。",NA,2016-09-01 23:16:00
"9372","M.1472687134.A.F0F","→","JX660","我覺得要先做的 是定義清楚你想解決或知道什麼問題",NA,2016-09-01 08:12:00
"9373","M.1472687134.A.F0F","→","JX660","然後問題可以用那些數據衡量 是每秒流量嗎 每秒使用人次嗎",NA,2016-09-01 08:13:00
"9374","M.1472687134.A.F0F","→","JX660","這些數據能夠取得嗎 還要考慮哪些變數 變數要怎麼結構",NA,2016-09-01 08:15:00
"9375","M.1472687134.A.F0F","→","JX660","然後了解你的資料格式 最重要的是 各變數是類別還是連續型",NA,2016-09-01 08:17:00
"9376","M.1472687134.A.F0F","→","JX660","最後才是根據你想解決的問題 選擇統計方法 不知道你的資料",NA,2016-09-01 08:19:00
"9377","M.1472687134.A.F0F","→","JX660","形式 所以也沒有辦法回答要先看你清單中的哪本書",NA,2016-09-01 08:20:00
"9378","M.1472687134.A.F0F","→","andrew43","我猜，時間序列在R的實作你大概逃不掉。",NA,2016-09-01 17:03:00
"9379","M.1472687134.A.F0F","→","Bass1986","分析的資料很多,取得上也沒問題,有以小時為單為的系統",NA,2016-09-01 20:19:00
"9380","M.1472687134.A.F0F","→","Bass1986","KPI,也有以ms為單位的手機測試KPI",NA,2016-09-01 20:20:00
"9381","M.1472687134.A.F0F","→","Bass1986","要研究的問題是功能開啟之後，網路是變得更好還是變差？",NA,2016-09-01 20:22:00
"9382","M.1472687134.A.F0F","→","Bass1986","變數有幾個必須根據網路狀況決定,基本可假設多變數,有",NA,2016-09-01 20:24:00
"9383","M.1472687134.A.F0F","→","Bass1986","連續型也有類別",NA,2016-09-01 20:25:00
"9384","M.1472687134.A.F0F","→","Bass1986","時間序列看起來是必須學了",NA,2016-09-01 20:26:00
"9385","M.1472609983.A.F1F","→","Wush978","感謝你的回饋",NA,2016-09-05 01:46:00
"9386","M.1472609983.A.F1F","推","wanson","good to learn",NA,2016-09-05 04:08:00
"9387","M.1472573340.A.E41","推","naturalsmen","日期那邊還是純數字 建議用xts套件的S3方法針對",NA,2016-09-01 13:51:00
"9388","M.1472573340.A.E41","→","naturalsmen","xts-class object作圖 如果不想裝套件的話可以用axis",NA,2016-09-01 13:51:00
"9389","M.1472573340.A.E41","→","naturalsmen","搭配pretty把橫軸改成日期",NA,2016-09-01 13:52:00
"9390","M.1472573340.A.E41","→","rodion","感謝樓上提點 自己也覺得橫軸的數字很礙眼 XD",NA,2016-09-03 02:03:00
"9391","M.1472554356.A.4B7","→","Wush978","escape character",NA,2016-08-30 19:00:00
"9392","M.1472554356.A.4B7","→","HeroNoah","or use exact matching: fixed = TRUE",NA,2016-08-30 20:25:00
"9393","M.1472554356.A.4B7","推","Edster","gsub(""\\-"", ""\\'\'"", ""2016-07-16 17:11:07"")",NA,2016-08-30 23:17:00
"9394","M.1472554356.A.4B7","推","Edster","更正 gsub(""\\'-'"", ""\\'\'"", ""2016-07-16 17:11:07"")",NA,2016-08-30 23:21:00
"9395","M.1472554356.A.4B7","→","Edster","但strftime 接 strptime 在時間資料格式轉換比較常用吧",NA,2016-08-30 23:23:00
